N,GPU_SIEVE,CPU_SIEVE,CPU_CLASSIC
25310,0.000013,0.000380,0.046858
25320,0.000012,0.000369,0.048527
25330,0.000013,0.000369,0.048637
25340,0.000016,0.000358,0.051657
25350,0.000012,0.000372,0.046219
25360,0.000013,0.000384,0.047387
25370,0.000040,0.000535,0.049216
25380,0.000012,0.000382,0.051191
25390,0.000011,0.000381,0.047311
25400,0.000012,0.000353,0.047306
25410,0.000012,0.000549,0.052002
25420,0.000014,0.000367,0.047628
25430,0.000013,0.000484,0.047451
25440,0.000013,0.000382,0.048797
25450,0.000015,0.000394,0.049362
25460,0.000012,0.000383,0.047759
25470,0.000012,0.000507,0.047242
25480,0.000012,0.000384,0.051911
25490,0.000014,0.000400,0.047413
25500,0.000013,0.000390,0.048097
25510,0.000013,0.000384,0.047570
25520,0.000013,0.000376,0.052083
25530,0.000012,0.000394,0.047001
25540,0.000013,0.000351,0.046956
25550,0.000014,0.000384,0.052815
25560,0.000012,0.000386,0.047954
25570,0.000012,0.000434,0.047605
25580,0.000013,0.000386,0.046459
25590,0.000029,0.000392,0.059505
25600,0.000012,0.000379,0.047984
25610,0.000013,0.000425,0.048254
25620,0.000027,0.000422,0.052070
25630,0.000032,0.000424,0.048799
25640,0.000010,0.000391,0.048879
25650,0.000012,0.000387,0.047031
25660,0.000015,0.000375,0.055399
25670,0.000012,0.000355,0.047629
25680,0.000013,0.000386,0.047510
25690,0.000013,0.000335,0.050091
25700,0.000019,0.000379,0.049089
25710,0.000014,0.000388,0.048511
25720,0.000012,0.000387,0.047475
25730,0.000013,0.000381,0.051634
25740,0.000013,0.000388,0.048034
25750,0.000013,0.000391,0.047936
25760,0.000013,0.000416,0.050999
25770,0.000013,0.000392,0.063052
25780,0.000028,0.000336,0.049246
25790,0.000011,0.000389,0.048101
25800,0.000029,0.000392,0.051544
25810,0.000013,0.000385,0.048277
25820,0.000026,0.000383,0.047285
25830,0.000031,0.000355,0.050940
25840,0.000013,0.000392,0.050740
25850,0.000013,0.000396,0.048866
25860,0.000013,0.000354,0.049122
25870,0.000027,0.000390,0.055838
25880,0.000012,0.000546,0.052408
25890,0.000014,0.000390,0.048914
25900,0.000012,0.000401,0.051444
25910,0.000013,0.000402,0.051911
25920,0.000010,0.000389,0.049298
25930,0.000013,0.000395,0.052731
25940,0.000012,0.000395,0.052744
25950,0.000035,0.000394,0.049775
25960,0.000010,0.000395,0.048559
25970,0.000013,0.000406,0.051197
25980,0.000013,0.000390,0.051271
25990,0.000010,0.000395,0.049173
26000,0.000012,0.000392,0.048812
26010,0.000013,0.000391,0.053611
26020,0.000013,0.000512,0.049157
26030,0.000013,0.000391,0.050132
26040,0.000013,0.000423,0.050584
26050,0.000029,0.000475,0.050327
26060,0.000011,0.000410,0.049587
26070,0.000013,0.000392,0.049016
26080,0.000013,0.000461,0.055207
26090,0.000012,0.000400,0.049055
26100,0.000012,0.000400,0.049185
26110,0.000011,0.000395,0.051215
26120,0.000013,0.000432,0.049397
26130,0.000027,0.000382,0.048672
26140,0.000011,0.000400,0.049154
26150,0.000013,0.000394,0.059249
26160,0.000013,0.000395,0.049722
26170,0.000013,0.000395,0.048658
26180,0.000012,0.000407,0.052605
26190,0.000014,0.000394,0.052545
26200,0.000024,0.000438,0.049955
26210,0.000013,0.000394,0.048849
26220,0.000013,0.000654,0.051031
26230,0.000013,0.000395,0.049739
26240,0.000013,0.000395,0.048778
26250,0.000013,0.000362,0.053528
26260,0.000028,0.000412,0.049533
26270,0.000012,0.000418,0.050951
26280,0.000031,0.000394,0.051658
26290,0.000012,0.000517,0.051009
26300,0.000013,0.000407,0.049488
26310,0.000013,0.000394,0.049821
26320,0.000011,0.000401,0.054426
26330,0.000013,0.000415,0.049776
26340,0.000012,0.000398,0.049493
26350,0.000012,0.000381,0.051276
26360,0.000012,0.000460,0.051684
26370,0.000013,0.000398,0.050825
26380,0.000012,0.000389,0.049471
26390,0.000012,0.000386,0.055139
26400,0.000022,0.000395,0.049111
26410,0.000013,0.000395,0.050947
26420,0.000012,0.000409,0.052993
26430,0.000013,0.000382,0.051958
26440,0.000014,0.000399,0.049854
26450,0.000013,0.000389,0.049763
26460,0.000013,0.000505,0.053395
26470,0.000011,0.000656,0.049719
26480,0.000012,0.000403,0.050916
26490,0.000012,0.000400,0.053784
26500,0.000014,0.000387,0.050324
26510,0.000031,0.000590,0.050016
26520,0.000012,0.000368,0.054099
26530,0.000014,0.000375,0.052500
26540,0.000013,0.000469,0.050174
26550,0.000013,0.000400,0.049996
26560,0.000014,0.000404,0.055967
26570,0.000013,0.000401,0.050745
26580,0.000013,0.000405,0.050582
26590,0.000015,0.000534,0.057109
26600,0.000011,0.000559,0.051129
26610,0.000012,0.000443,0.051098
26620,0.000012,0.000408,0.053439
26630,0.000012,0.000643,0.052066
26640,0.000012,0.000401,0.050325
26650,0.000012,0.000423,0.056942
26660,0.000012,0.000484,0.053200
26670,0.000030,0.000400,0.056616
26680,0.000013,0.000406,0.050265
26690,0.000013,0.000367,0.058630
26700,0.000012,0.000618,0.051753
26710,0.000012,0.000464,0.050115
26720,0.000029,0.000393,0.058969
26730,0.000014,0.000403,0.051919
26740,0.000013,0.000405,0.050160
26750,0.000012,0.000409,0.053078
26760,0.000015,0.000467,0.051277
26770,0.000012,0.000406,0.051564
26780,0.000013,0.000357,0.051503
26790,0.000027,0.000409,0.054517
26800,0.000035,0.000380,0.051619
26810,0.000026,0.000405,0.050927
26820,0.000012,0.000406,0.055556
26830,0.000016,0.000416,0.051164
26840,0.000010,0.000442,0.051114
26850,0.000011,0.000418,0.050978
26860,0.000013,0.000448,0.060061
26870,0.000011,0.000402,0.051647
26880,0.000010,0.000411,0.051430
26890,0.000012,0.000405,0.059241
26900,0.000012,0.000422,0.054272
26910,0.000012,0.000404,0.052754
26920,0.000012,0.000407,0.056283
26930,0.000012,0.000394,0.052964
26940,0.000029,0.000366,0.052446
26950,0.000031,0.000407,0.054284
26960,0.000010,0.000407,0.052470
26970,0.000015,0.000408,0.052181
26980,0.000012,0.000378,0.052484
26990,0.000011,0.000638,0.055707
27000,0.000013,0.000420,0.052647
27010,0.000012,0.000367,0.052026
27020,0.000026,0.000474,0.062767
27030,0.000023,0.000382,0.050523
27040,0.000010,0.000399,0.051513
27050,0.000012,0.000409,0.056391
27060,0.000013,0.000418,0.052323
27070,0.000013,0.000407,0.053414
27080,0.000013,0.000482,0.054014
27090,0.000015,0.000421,0.054789
27100,0.000013,0.000372,0.052726
27110,0.000012,0.000409,0.052193
27120,0.000011,0.000555,0.056014
27130,0.000034,0.000409,0.052221
27140,0.000012,0.000475,0.052275
27150,0.000010,0.000412,0.056355
27160,0.000013,0.000668,0.052547
27170,0.000011,0.000392,0.051965
27180,0.000013,0.000401,0.054631
27190,0.000010,0.000420,0.053850
27200,0.000010,0.000476,0.053075
27210,0.000032,0.000415,0.051812
27220,0.000032,0.000558,0.056357
27230,0.000012,0.000375,0.053018
27240,0.000014,0.000521,0.052382
27250,0.000013,0.000424,0.057088
27260,0.000011,0.000410,0.052749
27270,0.000012,0.000394,0.055886
27280,0.000027,0.000434,0.054375
27290,0.000014,0.000608,0.053081
27300,0.000012,0.000386,0.054122
27310,0.000010,0.000411,0.053457
27320,0.000012,0.000379,0.057160
27330,0.000030,0.000430,0.053156
27340,0.000010,0.000442,0.052738
27350,0.000010,0.000375,0.063127
27360,0.000013,0.000442,0.053414
27370,0.000012,0.000426,0.052421
27380,0.000036,0.000370,0.056584
27390,0.000010,0.000412,0.053343
27400,0.000013,0.000410,0.053076
27410,0.000031,0.000427,0.056549
27420,0.000012,0.000379,0.052284
27430,0.000016,0.000520,0.052939
27440,0.000011,0.000420,0.055475
27450,0.000012,0.000408,0.052084
27460,0.000012,0.000386,0.055116
27470,0.000052,0.000404,0.055064
27480,0.000012,0.000427,0.054483
27490,0.000013,0.000397,0.054072
27500,0.000010,0.000405,0.052753
27510,0.000012,0.000434,0.055639
27520,0.000012,0.000419,0.053983
27530,0.000010,0.000380,0.051916
27540,0.000012,0.000469,0.058060
27550,0.000013,0.000473,0.054041
27560,0.000011,0.000419,0.055267
27570,0.000012,0.000416,0.055416
27580,0.000014,0.000428,0.055144
27590,0.000014,0.000543,0.053636
27600,0.000013,0.000414,0.053512
27610,0.000017,0.000402,0.055399
27620,0.000012,0.000415,0.054470
27630,0.000013,0.000414,0.053147
27640,0.000012,0.000400,0.055711
27650,0.000013,0.000434,0.054259
27660,0.000010,0.000418,0.052992
27670,0.000013,0.000423,0.055702
27680,0.000013,0.000452,0.054888
27690,0.000013,0.000515,0.054410
27700,0.000010,0.000410,0.055539
27710,0.000012,0.000549,0.054775
27720,0.000010,0.000416,0.053901
27730,0.000011,0.000433,0.053197
27740,0.000017,0.000423,0.059173
27750,0.000012,0.000423,0.054379
27760,0.000016,0.000421,0.053333
27770,0.000013,0.000422,0.058732
27780,0.000013,0.000429,0.053871
27790,0.000052,0.000389,0.054194
27800,0.000013,0.000426,0.059260
27810,0.000014,0.000422,0.053645
27820,0.000013,0.000420,0.054299
27830,0.000052,0.000411,0.057773
27840,0.000013,0.000430,0.057340
27850,0.000032,0.000704,0.054424
27860,0.000011,0.000489,0.056507
27870,0.000012,0.000400,0.055922
27880,0.000011,0.000459,0.055950
27890,0.000026,0.000432,0.056031
27900,0.000012,0.000405,0.056948
27910,0.000013,0.000431,0.054716
27920,0.000013,0.000424,0.053385
27930,0.000013,0.000387,0.062473
27940,0.000011,0.000421,0.053827
27950,0.000016,0.000429,0.053679
27960,0.000030,0.000430,0.059283
27970,0.000011,0.000404,0.054209
27980,0.000012,0.000421,0.053551
27990,0.000013,0.000393,0.058454
28000,0.000012,0.000430,0.053999
28010,0.000032,0.000436,0.055692
28020,0.000011,0.000429,0.057510
28030,0.000013,0.000668,0.055427
28040,0.000032,0.000429,0.055099
28050,0.000013,0.000444,0.060624
28060,0.000013,0.000433,0.055383
28070,0.000020,0.000421,0.054376
28080,0.000012,0.000649,0.056708
28090,0.000012,0.000586,0.054594
28100,0.000013,0.000454,0.054148
28110,0.000013,0.000418,0.055634
28120,0.000011,0.000442,0.060588
28130,0.000013,0.000440,0.055132
28140,0.000013,0.000432,0.054964
28150,0.000013,0.000426,0.057649
28160,0.000012,0.000697,0.055080
28170,0.000013,0.000438,0.054023
28180,0.000012,0.000376,0.059841
28190,0.000019,0.000484,0.054706
28200,0.000012,0.000423,0.054776
28210,0.000013,0.000424,0.060004
28220,0.000013,0.000440,0.054982
28230,0.000012,0.000426,0.054361
28240,0.000017,0.000433,0.058230
28250,0.000013,0.000409,0.056540
28260,0.000013,0.000414,0.056566
28270,0.000014,0.000430,0.064157
28280,0.000014,0.000453,0.055893
28290,0.000013,0.000437,0.054707
28300,0.000052,0.000445,0.059988
28310,0.000030,0.000456,0.056065
28320,0.000010,0.000456,0.056102
28330,0.000014,0.000428,0.058566
28340,0.000011,0.000591,0.057047
28350,0.000011,0.000477,0.055257
28360,0.000012,0.000425,0.055764
28370,0.000012,0.000576,0.057903
28380,0.000032,0.000441,0.055397
28390,0.000012,0.000428,0.056625
28400,0.000010,0.000574,0.061272
28410,0.000029,0.000496,0.056143
28420,0.000028,0.000428,0.056215
28430,0.000012,0.000607,0.059754
28440,0.000031,0.000455,0.055693
28450,0.000013,0.000427,0.055748
28460,0.000010,0.000436,0.059785
28470,0.000031,0.000443,0.057366
28480,0.000011,0.000694,0.056488
28490,0.000014,0.000446,0.060127
28500,0.000013,0.000409,0.056346
28510,0.000012,0.000486,0.056122
28520,0.000027,0.000449,0.059146
28530,0.000011,0.000468,0.055825
28540,0.000031,0.000432,0.056217
28550,0.000032,0.000423,0.059296
28560,0.000012,0.000464,0.057459
28570,0.000027,0.000479,0.056026
28580,0.000013,0.000380,0.059944
28590,0.000012,0.000593,0.055911
28600,0.000013,0.000433,0.057231
28610,0.000028,0.000429,0.059595
28620,0.000012,0.000429,0.056403
28630,0.000027,0.000471,0.055844
28640,0.000013,0.000405,0.060132
28650,0.000012,0.000461,0.056629
28660,0.000012,0.000432,0.056575
28670,0.000011,0.000498,0.058555
28680,0.000012,0.000510,0.056966
28690,0.000010,0.000433,0.056536
28700,0.000012,0.000474,0.057323
28710,0.000013,0.000621,0.058081
28720,0.000027,0.000445,0.056976
28730,0.000013,0.000407,0.058738
28740,0.000013,0.000429,0.057541
28750,0.000013,0.000392,0.057160
28760,0.000012,0.000440,0.057420
28770,0.000013,0.000559,0.059173
28780,0.000011,0.000473,0.058933
28790,0.000034,0.000430,0.058679
28800,0.000012,0.000522,0.060087
28810,0.000012,0.000441,0.059410
28820,0.000012,0.000435,0.058346
28830,0.000012,0.000490,0.057973
28840,0.000012,0.000441,0.057700
28850,0.000013,0.000466,0.058285
28860,0.000013,0.000432,0.058881
28870,0.000013,0.000447,0.057860
28880,0.000010,0.000531,0.058486
28890,0.000012,0.000601,0.060992
28900,0.000013,0.000424,0.058235
28910,0.000011,0.000438,0.058181
28920,0.000014,0.000532,0.057270
28930,0.000027,0.000440,0.058348
28940,0.000012,0.000442,0.059731
28950,0.000011,0.000425,0.057493
28960,0.000013,0.000438,0.058569
28970,0.000011,0.000443,0.058750
28980,0.000012,0.000529,0.059171
28990,0.000014,0.000469,0.058674
29000,0.000012,0.000487,0.057781
29010,0.000013,0.000457,0.058346
29020,0.000013,0.000551,0.057589
29030,0.000010,0.000445,0.058306
29040,0.000011,0.000524,0.058549
29050,0.000012,0.000439,0.058392
29060,0.000014,0.000447,0.062850
29070,0.000012,0.000457,0.059095
29080,0.000013,0.000414,0.059275
29090,0.000013,0.000521,0.062760
29100,0.000013,0.000452,0.057534
29110,0.000014,0.000437,0.058993
29120,0.000014,0.000509,0.059162
29130,0.000048,0.000439,0.058915
29140,0.000012,0.000440,0.058934
29150,0.000014,0.000441,0.060965
29160,0.000013,0.000521,0.061883
29170,0.000013,0.000422,0.057664
29180,0.000013,0.000454,0.061120
29190,0.000014,0.000448,0.058501
29200,0.000012,0.000481,0.057876
29210,0.000013,0.000402,0.061216
29220,0.000012,0.000443,0.059482
29230,0.000012,0.000488,0.058484
29240,0.000014,0.000437,0.061524
29250,0.000014,0.000442,0.058512
29260,0.000013,0.000434,0.059069
29270,0.000010,0.000456,0.063781
29280,0.000011,0.000751,0.060362
29290,0.000027,0.000437,0.056720
29300,0.000013,0.000425,0.061855
29310,0.000028,0.000458,0.058428
29320,0.000012,0.000442,0.058579
29330,0.000013,0.000453,0.061957
29340,0.000012,0.000416,0.058649
29350,0.000013,0.000466,0.057959
29360,0.000013,0.000416,0.063777
29370,0.000017,0.000455,0.060322
29380,0.000013,0.000450,0.058904
29390,0.000012,0.000384,0.061855
29400,0.000028,0.000434,0.059570
29410,0.000013,0.000405,0.057559
29420,0.000012,0.000616,0.060581
29430,0.000014,0.000465,0.058564
29440,0.000011,0.000442,0.058492
29450,0.000015,0.000445,0.076360
29460,0.000012,0.000434,0.058982
29470,0.000013,0.000431,0.060111
29480,0.000011,0.000421,0.060955
29490,0.000031,0.000509,0.059101
29500,0.000013,0.000456,0.059803
29510,0.000013,0.000435,0.060789
29520,0.000027,0.000457,0.060278
29530,0.000013,0.000446,0.065503
29540,0.000013,0.000493,0.060041
29550,0.000016,0.000410,0.059512
29560,0.000012,0.000450,0.068880
29570,0.000014,0.000582,0.058920
29580,0.000014,0.000452,0.076272
29590,0.000013,0.000433,0.071384
29600,0.000014,0.000464,0.074170
29610,0.000014,0.000407,0.062352
29620,0.000036,0.000466,0.061007
29630,0.000017,0.000469,0.059285
29640,0.000012,0.000420,0.065863
29650,0.000012,0.000492,0.062231
29660,0.000010,0.000522,0.059969
29670,0.000030,0.000486,0.076029
29680,0.000014,0.000452,0.059226
29690,0.000039,0.000455,0.059540
29700,0.000012,0.000688,0.064002
29710,0.000012,0.000483,0.060159
29720,0.000012,0.000440,0.060373
29730,0.000012,0.000449,0.062722
29740,0.000028,0.000573,0.059228
29750,0.000012,0.000449,0.061137
29760,0.000014,0.000450,0.060229
29770,0.000012,0.000456,0.060957
29780,0.000013,0.000466,0.062341
29790,0.000012,0.000523,0.060270
29800,0.000013,0.000458,0.059990
29810,0.000013,0.000419,0.063473
29820,0.000012,0.000524,0.060893
29830,0.000012,0.000465,0.060228
29840,0.000034,0.000462,0.063580
29850,0.000010,0.000461,0.061347
29860,0.000033,0.000452,0.060266
29870,0.000011,0.000457,0.064123
29880,0.000013,0.000446,0.059122
29890,0.000013,0.000450,0.059884
29900,0.000012,0.000450,0.063745
29910,0.000013,0.000451,0.061428
29920,0.000014,0.000438,0.059920
29930,0.000034,0.000596,0.064487
29940,0.000013,0.000452,0.059505
29950,0.000012,0.000490,0.059849
29960,0.000013,0.000615,0.062368
29970,0.000032,0.000458,0.061255
29980,0.000013,0.000458,0.062530
29990,0.000013,0.000643,0.061371
30000,0.000010,0.000455,0.060842
30010,0.000014,0.000454,0.062944
30020,0.000013,0.000727,0.060664
30030,0.000024,0.000448,0.060837
30040,0.000014,0.000455,0.067248
30050,0.000013,0.000467,0.061275
30060,0.000044,0.000461,0.061340
30070,0.000013,0.000453,0.064937
30080,0.000013,0.000423,0.060808
30090,0.000012,0.000452,0.060047
30100,0.000018,0.000455,0.067391
30110,0.000013,0.000456,0.059914
30120,0.000013,0.000601,0.060488
30130,0.000020,0.000589,0.063413
30140,0.000013,0.000461,0.061686
30150,0.000014,0.000472,0.060962
30160,0.000012,0.000390,0.064443
30170,0.000032,0.000463,0.061012
30180,0.000013,0.000455,0.062002
30190,0.000014,0.000456,0.065185
30200,0.000010,0.000455,0.062843
30210,0.000027,0.000453,0.065393
30220,0.000013,0.000492,0.061288
30230,0.000013,0.000509,0.063447
30240,0.000013,0.000467,0.068008
30250,0.000013,0.000530,0.061604
30260,0.000012,0.000457,0.061779
30270,0.000011,0.000462,0.067770
30280,0.000013,0.000492,0.062016
30290,0.000014,0.000459,0.060866
30300,0.000013,0.000437,0.064544
30310,0.000012,0.000467,0.060873
30320,0.000013,0.000459,0.063423
30330,0.000012,0.000593,0.063115
30340,0.000013,0.000438,0.060905
30350,0.000032,0.000460,0.065096
30360,0.000029,0.000741,0.061525
30370,0.000013,0.000445,0.062566
30380,0.000010,0.000461,0.072890
30390,0.000014,0.000499,0.061504
30400,0.000027,0.000461,0.060948
30410,0.000013,0.000458,0.077226
30420,0.000012,0.000466,0.061759
30430,0.000012,0.000563,0.061962
30440,0.000012,0.000445,0.064574
30450,0.000012,0.000462,0.062350
30460,0.000013,0.000462,0.062788
30470,0.000014,0.000559,0.067924
30480,0.000010,0.000445,0.064402
30490,0.000048,0.000467,0.066021
30500,0.000013,0.000606,0.064358
30510,0.000010,0.000459,0.061953
30520,0.000022,0.000481,0.069410
30530,0.000013,0.000478,0.063519
30540,0.000010,0.000462,0.060859
30550,0.000014,0.000463,0.067075
30560,0.000018,0.000481,0.062820
30570,0.000013,0.000476,0.061884
30580,0.000013,0.000688,0.066151
30590,0.000013,0.000460,0.062411
30600,0.000012,0.000468,0.065322
30610,0.000011,0.000478,0.063593
30620,0.000010,0.000503,0.063909
30630,0.000010,0.000545,0.065022
30640,0.000027,0.000464,0.063635
30650,0.000012,0.000469,0.061428
30660,0.000013,0.000464,0.073512
30670,0.000014,0.000470,0.063385
30680,0.000012,0.000502,0.062915
30690,0.000013,0.000466,0.065283
30700,0.000010,0.000450,0.063205
30710,0.000013,0.000444,0.064162
30720,0.000013,0.000508,0.063858
30730,0.000030,0.000472,0.062965
30740,0.000014,0.000466,0.064721
30750,0.000014,0.000434,0.065583
30760,0.000012,0.000476,0.063099
30770,0.000012,0.000456,0.066372
30780,0.000013,0.000466,0.064021
30790,0.000012,0.000473,0.062909
30800,0.000014,0.000425,0.081620
30810,0.000012,0.000444,0.062538
30820,0.000014,0.000514,0.063757
30830,0.000013,0.000467,0.071064
30840,0.000015,0.000403,0.062660
30850,0.000011,0.000465,0.065647
30860,0.000012,0.000510,0.063516
30870,0.000010,0.000503,0.062014
30880,0.000013,0.000452,0.068029
30890,0.000011,0.000472,0.063019
30900,0.000030,0.000550,0.067025
30910,0.000016,0.000582,0.064234
30920,0.000012,0.000471,0.062869
30930,0.000014,0.000473,0.065547
30940,0.000012,0.000481,0.063128
30950,0.000012,0.000751,0.063173
30960,0.000014,0.000467,0.066570
30970,0.000016,0.000462,0.063650
30980,0.000013,0.000467,0.063857
30990,0.000012,0.000470,0.068758
31000,0.000015,0.000468,0.062867
31010,0.000013,0.000448,0.064026
31020,0.000012,0.000450,0.066675
31030,0.000013,0.000455,0.063787
31040,0.000014,0.000553,0.068270
31050,0.000014,0.000476,0.063938
31060,0.000010,0.000485,0.063923
31070,0.000012,0.000467,0.066132
31080,0.000013,0.000492,0.063413
31090,0.000012,0.000543,0.063604
31100,0.000011,0.000472,0.065323
31110,0.000032,0.000479,0.063179
31120,0.000010,0.000426,0.068160
31130,0.000012,0.000482,0.063957
31140,0.000012,0.000482,0.063016
31150,0.000032,0.000523,0.068555
31160,0.000027,0.000459,0.064279
31170,0.000029,0.000476,0.063832
31180,0.000014,0.000470,0.071205
31190,0.000016,0.000469,0.064365
